"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"35781","HEALTH","30/3/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"Camp   - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35782","HEALTH","30/4/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"Camp   - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35783","HEALTH","30/4/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",," Other[Villages, Rural areas]  - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35784","HEALTH","30/5/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35785","HEALTH","30/4/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35786","HEALTH","30/5/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35787","HEALTH","28/2/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",," Other[Villages, Rural areas]  - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35788","HEALTH","30/6/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35789","HEALTH","30/10/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35790","HEALTH","30/5/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35791","HEALTH","30/3/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"Camp   - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35792","HEALTH","30/3/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35793","HEALTH","28/2/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35794","HEALTH","28/2/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35795","HEALTH","30/1/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35796","HEALTH","30/3/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",23,"# of staff",,,""
"35797","HEALTH","28/2/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35798","HEALTH","30/11/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35799","HEALTH","30/11/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35800","HEALTH","30/3/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35801","HEALTH","30/12/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"Camp   - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35802","HEALTH","30/1/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35803","HEALTH","30/10/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
"35804","HEALTH","30/7/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","Caritas","Yes","3","1",15,"# of staff",,,""
"35805","HEALTH","30/1/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",1,"# of staff",,,""
"35806","HEALTH","30/10/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","Countrywide","",,"  Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1",0,"# of staff",,,""
